poem_id,poet,poem_title,collection_title,collection_pub_year,collection_pub_year_uncertain,collection_pub_year_note,source_file,tei_id,total_verse_lines,stanza_pattern,lines_used_for_metrics,model,mean_token_surprisal,mean_token_entropy,s2,n_tokens_used,compute_error
2620,"Trakl, Georg",Heiterer Frühling,Gedichte (Ausgabe 1913),1913.0,False,"Kurt Wolff, Leipzig, 1913",Gedichte_(Ausgabe_1913).wfjx.0.xml,tg48.wfrg.0,12,4,12,dbmdz/german-gpt2,6.9234,5.9988,0.9246,132,
2621,"Trakl, Georg",2. [Dich lieb ich treu du derbe Wäscherin],Gedichte (Ausgabe 1913),1913.0,False,"Kurt Wolff, Leipzig, 1913",Gedichte_(Ausgabe_1913).wfjx.0.xml,tg49.wfgr.0,12,4,12,dbmdz/german-gpt2,6.9183,5.9157,1.0026,129,
2622,"Trakl, Georg",3. [Wie scheint doch alles Werdende so krank!],Gedichte (Ausgabe 1913),1913.0,False,"Kurt Wolff, Leipzig, 1913",Gedichte_(Ausgabe_1913).wfjx.0.xml,tg50.wf9r.0,12,4,12,dbmdz/german-gpt2,6.7963,5.9628,0.8335,132,
2623,"Trakl, Georg",Vorstadt im Föhn,Gedichte (Ausgabe 1913),1913.0,False,"Kurt Wolff, Leipzig, 1913",Gedichte_(Ausgabe_1913).wfjx.0.xml,tg51.wf8z.0,24,4,12,dbmdz/german-gpt2,6.6319,5.8576,0.7743,127,
2624,"Trakl, Georg",Die Ratten,Gedichte (Ausgabe 1913),1913.0,False,"Kurt Wolff, Leipzig, 1913",Gedichte_(Ausgabe_1913).wfjx.0.xml,tg52.wfq5.0,12,4,12,dbmdz/german-gpt2,6.7648,6.4068,0.3581,109,
2625,"Trakl, Georg",Trübsinn,Gedichte (Ausgabe 1913),1913.0,False,"Kurt Wolff, Leipzig, 1913",Gedichte_(Ausgabe_1913).wfjx.0.xml,tg53.wfn9.0,16,4,12,dbmdz/german-gpt2,6.9054,5.9136,0.9918,131,
2626,"Trakl, Georg",In den Nachmittag geflüstert,Gedichte (Ausgabe 1913),1913.0,False,"Kurt Wolff, Leipzig, 1913",Gedichte_(Ausgabe_1913).wfjx.0.xml,tg54.wf8s.0,16,4,12,dbmdz/german-gpt2,6.8927,5.9905,0.9023,96,
2627,"Trakl, Georg",Psalm,Gedichte (Ausgabe 1913),1913.0,False,"Kurt Wolff, Leipzig, 1913",Gedichte_(Ausgabe_1913).wfjx.0.xml,tg55.wf9g.0,37,37,12,dbmdz/german-gpt2,5.5208,5.1506,0.3701,165,
2628,"Trakl, Georg",Rosenkranzlieder,Gedichte (Ausgabe 1913),1913.0,False,"Kurt Wolff, Leipzig, 1913",Gedichte_(Ausgabe_1913).wfjx.0.xml,tg56.wfpv.0,9,3,9,dbmdz/german-gpt2,6.576,5.6639,0.912,79,
2629,"Trakl, Georg",Nähe des Todes,Gedichte (Ausgabe 1913),1913.0,False,"Kurt Wolff, Leipzig, 1913",Gedichte_(Ausgabe_1913).wfjx.0.xml,tg57.wf94.0,9,3,9,dbmdz/german-gpt2,6.461,6.2082,0.2528,106,
2630,"Trakl, Georg",Amen,Gedichte (Ausgabe 1913),1913.0,False,"Kurt Wolff, Leipzig, 1913",Gedichte_(Ausgabe_1913).wfjx.0.xml,tg58.wff0.0,9,3,9,dbmdz/german-gpt2,6.6295,6.0351,0.5945,97,
2631,"Trakl, Georg",Verfall,Gedichte (Ausgabe 1913),1913.0,False,"Kurt Wolff, Leipzig, 1913",Gedichte_(Ausgabe_1913).wfjx.0.xml,tg59.wfhz.0,14,4/4/3/3,12,dbmdz/german-gpt2,6.7511,5.8576,0.8935,131,
2632,"Trakl, Georg",In der Heimat,Gedichte (Ausgabe 1913),1913.0,False,"Kurt Wolff, Leipzig, 1913",Gedichte_(Ausgabe_1913).wfjx.0.xml,tg60.wfqx.0,14,4/4/3/3,12,dbmdz/german-gpt2,7.3952,6.4807,0.9145,134,
2633,"Trakl, Georg",Ein Herbstabend,Gedichte (Ausgabe 1913),1913.0,False,"Kurt Wolff, Leipzig, 1913",Gedichte_(Ausgabe_1913).wfjx.0.xml,tg61.wfpb.0,14,4/4/3/3,12,dbmdz/german-gpt2,7.2255,6.3932,0.8323,131,
2634,"Trakl, Georg",Menschliches Elend,Gedichte (Ausgabe 1913),1913.0,False,"Kurt Wolff, Leipzig, 1913",Gedichte_(Ausgabe_1913).wfjx.0.xml,tg62.wff3.0,24,4,12,dbmdz/german-gpt2,6.5138,6.1939,0.3199,131,
2635,"Trakl, Georg",Im Dorf,Gedichte (Ausgabe 1913),1913.0,False,"Kurt Wolff, Leipzig, 1913",Gedichte_(Ausgabe_1913).wfjx.0.xml,tg64.wfq0.0,12,4,12,dbmdz/german-gpt2,6.685,6.1224,0.5626,138,
2636,"Trakl, Georg","2. [Der Arme, der im Geiste einsam starb]",Gedichte (Ausgabe 1913),1913.0,False,"Kurt Wolff, Leipzig, 1913",Gedichte_(Ausgabe_1913).wfjx.0.xml,tg65.wfrn.0,12,4,12,dbmdz/german-gpt2,7.1613,6.3427,0.8185,131,
2637,"Trakl, Georg",3. [Ans Fenster schlagen Äste föhnentlaubt],Gedichte (Ausgabe 1913),1913.0,False,"Kurt Wolff, Leipzig, 1913",Gedichte_(Ausgabe_1913).wfjx.0.xml,tg66.wfr9.0,12,4,12,dbmdz/german-gpt2,6.6903,6.051,0.6394,127,
2638,"Trakl, Georg",Abendlied,Gedichte (Ausgabe 1913),1913.0,False,"Kurt Wolff, Leipzig, 1913",Gedichte_(Ausgabe_1913).wfjx.0.xml,tg67.wfh2.0,14,2/3/2/2/3/2,12,dbmdz/german-gpt2,6.2478,5.7509,0.4969,115,
2639,"Trakl, Georg",Drei Blicke in einen Opal,Gedichte (Ausgabe 1913),1913.0,False,"Kurt Wolff, Leipzig, 1913",Gedichte_(Ausgabe_1913).wfjx.0.xml,tg69.wfrw.0,12,4,12,dbmdz/german-gpt2,7.0385,6.2844,0.7541,157,
2640,"Trakl, Georg","2. [Der ihn befeuchtet, rosig hängt ein Tropfen Tau]",Gedichte (Ausgabe 1913),1913.0,False,"Kurt Wolff, Leipzig, 1913",Gedichte_(Ausgabe_1913).wfjx.0.xml,tg70.wfnd.0,12,4,12,dbmdz/german-gpt2,7.041,6.2301,0.8109,158,
2641,"Trakl, Georg",3. [Die Blinden streuen in eiternde Wunden Weiherauch],Gedichte (Ausgabe 1913),1913.0,False,"Kurt Wolff, Leipzig, 1913",Gedichte_(Ausgabe_1913).wfjx.0.xml,tg71.wfs7.0,12,4,12,dbmdz/german-gpt2,7.2871,6.3015,0.9856,156,
2642,"Trakl, Georg",Nachtlied,Gedichte (Ausgabe 1913),1913.0,False,"Kurt Wolff, Leipzig, 1913",Gedichte_(Ausgabe_1913).wfjx.0.xml,tg72.wfgn.0,9,3,9,dbmdz/german-gpt2,6.6927,6.136,0.5567,99,
2643,"Trakl, Georg",Helian,Gedichte (Ausgabe 1913),1913.0,False,"Kurt Wolff, Leipzig, 1913",Gedichte_(Ausgabe_1913).wfjx.0.xml,tg73.wfpw.0,93,5/3/3/5/3/2/3/2/3/3/4/2/3/3/2/3/3/4/3/7/4/3/3/4/4/2/3/4,12,dbmdz/german-gpt2,5.5602,5.4532,0.107,117,
2644,"Trakl, Georg",Kindheit,Sebastian im Traum,1915.0,False,"Kurt Wolff, Leipzig, 1915",Sebastian_im_Traum.wfhg.0.xml,tg76.wfrq.0,17,4/3/3/3/4,12,dbmdz/german-gpt2,6.921,6.5276,0.3935,146,
2645,"Trakl, Georg",Stundenlied,Sebastian im Traum,1915.0,False,"Kurt Wolff, Leipzig, 1915",Sebastian_im_Traum.wfhg.0.xml,tg77.wfs5.0,18,3/6/3/6,12,dbmdz/german-gpt2,6.7643,5.8827,0.8816,157,
2646,"Trakl, Georg",Unterwegs,Sebastian im Traum,1915.0,False,"Kurt Wolff, Leipzig, 1915",Sebastian_im_Traum.wfhg.0.xml,tg78.wfpk.0,25,9/12/4,12,dbmdz/german-gpt2,6.2358,5.204,1.0317,191,
2647,"Trakl, Georg",Landschaft,Sebastian im Traum,1915.0,False,"Kurt Wolff, Leipzig, 1915",Sebastian_im_Traum.wfhg.0.xml,tg79.wf7w.0,8,8,8,dbmdz/german-gpt2,5.8499,5.5098,0.3402,123,
2648,"Trakl, Georg",An den Knaben Elis,Sebastian im Traum,1915.0,False,"Kurt Wolff, Leipzig, 1915",Sebastian_im_Traum.wfhg.0.xml,tg80.wfd2.0,19,3/3/3/3/3/3/1,12,dbmdz/german-gpt2,6.4837,5.9179,0.5658,115,
2649,"Trakl, Georg",Elis,Sebastian im Traum,1915.0,False,"Kurt Wolff, Leipzig, 1915",Sebastian_im_Traum.wfhg.0.xml,tg82.wfrz.0,15,3/3/4/3/2,12,dbmdz/german-gpt2,6.3666,5.6139,0.7527,116,
2650,"Trakl, Georg",2. [Ein sanftes Glockenspiel tönt in Elis' Brust],Sebastian im Traum,1915.0,False,"Kurt Wolff, Leipzig, 1915",Sebastian_im_Traum.wfhg.0.xml,tg83.wf71.0,15,3/2/2/2/1/3/2,12,dbmdz/german-gpt2,6.5721,5.6639,0.9081,91,
2651,"Trakl, Georg",Hohenburg,Sebastian im Traum,1915.0,False,"Kurt Wolff, Leipzig, 1915",Sebastian_im_Traum.wfhg.0.xml,tg84.wf8v.0,12,3,12,dbmdz/german-gpt2,6.9705,6.1624,0.8081,133,
2652,"Trakl, Georg",Sebastian im Traum,Sebastian im Traum,1915.0,False,"Kurt Wolff, Leipzig, 1915",Sebastian_im_Traum.wfhg.0.xml,tg86.wfkc.0,20,5/3/5/4/3,12,dbmdz/german-gpt2,6.8463,6.0429,0.8034,137,
2653,"Trakl, Georg",2. [Frieden der Seele. Einsamer Winterabend],Sebastian im Traum,1915.0,False,"Kurt Wolff, Leipzig, 1915",Sebastian_im_Traum.wfhg.0.xml,tg87.wfr3.0,21,5/6/4/3/3,12,dbmdz/german-gpt2,7.1137,6.4092,0.7045,125,
2654,"Trakl, Georg",3. [Rosige Osterglocke im Grabgewölbe der Nacht],Sebastian im Traum,1915.0,False,"Kurt Wolff, Leipzig, 1915",Sebastian_im_Traum.wfhg.0.xml,tg88.wfk1.0,14,3/3/4/4,12,dbmdz/german-gpt2,6.6781,6.8063,-0.1282,146,
2655,"Trakl, Georg",Am Moor,Sebastian im Traum,1915.0,False,"Kurt Wolff, Leipzig, 1915",Sebastian_im_Traum.wfhg.0.xml,tg89.wfhb.0,10,4/3/3,10,dbmdz/german-gpt2,6.0358,5.5238,0.512,116,
2656,"Trakl, Georg",Im Frühling,Sebastian im Traum,1915.0,False,"Kurt Wolff, Leipzig, 1915",Sebastian_im_Traum.wfhg.0.xml,tg90.wf7c.0,9,3,9,dbmdz/german-gpt2,6.869,6.4677,0.4013,78,
2657,"Trakl, Georg",Abend in Lans,Sebastian im Traum,1915.0,False,"Kurt Wolff, Leipzig, 1915",Sebastian_im_Traum.wfhg.0.xml,tg91.wfbb.0,9,3,9,dbmdz/german-gpt2,6.9078,6.098,0.8097,114,
2658,"Trakl, Georg",Am Mönchsberg,Sebastian im Traum,1915.0,False,"Kurt Wolff, Leipzig, 1915",Sebastian_im_Traum.wfhg.0.xml,tg92.wfmg.0,9,6/3,9,dbmdz/german-gpt2,6.9149,6.478,0.437,116,
2659,"Trakl, Georg",Kaspar Hauser Lied,Sebastian im Traum,1915.0,False,"Kurt Wolff, Leipzig, 1915",Sebastian_im_Traum.wfhg.0.xml,tg93.wf8g.0,20,3/4/3/3/4/2/1,12,dbmdz/german-gpt2,6.8103,5.4607,1.3496,109,
2660,"Trakl, Georg",Nachts,Sebastian im Traum,1915.0,False,"Kurt Wolff, Leipzig, 1915",Sebastian_im_Traum.wfhg.0.xml,tg94.wf8j.0,4,4,4,dbmdz/german-gpt2,6.4795,5.976,0.5034,51,
2661,"Trakl, Georg",Im Park,Sebastian im Traum,1915.0,False,"Kurt Wolff, Leipzig, 1915",Sebastian_im_Traum.wfhg.0.xml,tg97.wfff.0,8,8,8,dbmdz/german-gpt2,7.4003,6.2862,1.1141,78,
2662,"Trakl, Georg",Ein Winterabend,Sebastian im Traum,1915.0,False,"Kurt Wolff, Leipzig, 1915",Sebastian_im_Traum.wfhg.0.xml,tg98.wffw.0,12,4,12,dbmdz/german-gpt2,6.1786,5.5772,0.6013,96,
2663,"Trakl, Georg",Die Verfluchten,Sebastian im Traum,1915.0,False,"Kurt Wolff, Leipzig, 1915",Sebastian_im_Traum.wfhg.0.xml,tg100.wfgb.0,12,4,12,dbmdz/german-gpt2,6.7736,5.9335,0.8401,139,
2664,"Trakl, Georg",2. [Am Abend säumt die Pest ihr blau Gewand],Sebastian im Traum,1915.0,False,"Kurt Wolff, Leipzig, 1915",Sebastian_im_Traum.wfhg.0.xml,tg101.wfmv.0,12,4,12,dbmdz/german-gpt2,6.8463,5.8988,0.9475,123,
2665,"Trakl, Georg",3. [Ins braune Gärtchen tönt ein Glockenspiel],Sebastian im Traum,1915.0,False,"Kurt Wolff, Leipzig, 1915",Sebastian_im_Traum.wfhg.0.xml,tg102.wfjd.0,12,4,12,dbmdz/german-gpt2,6.9495,6.0065,0.943,131,
2666,"Trakl, Georg",Sonja,Sebastian im Traum,1915.0,False,"Kurt Wolff, Leipzig, 1915",Sebastian_im_Traum.wfhg.0.xml,tg103.wfbc.0,16,4,12,dbmdz/german-gpt2,6.6223,5.8704,0.7519,100,
2667,"Trakl, Georg",Entlang,Sebastian im Traum,1915.0,False,"Kurt Wolff, Leipzig, 1915",Sebastian_im_Traum.wfhg.0.xml,tg104.wfdg.0,16,4,12,dbmdz/german-gpt2,7.2484,5.7915,1.4569,99,
2668,"Trakl, Georg",Herbstseele,Sebastian im Traum,1915.0,False,"Kurt Wolff, Leipzig, 1915",Sebastian_im_Traum.wfhg.0.xml,tg105.wf7s.0,16,4,12,dbmdz/german-gpt2,7.1417,6.451,0.6907,103,
2669,"Trakl, Georg",Afra,Sebastian im Traum,1915.0,False,"Kurt Wolff, Leipzig, 1915",Sebastian_im_Traum.wfhg.0.xml,tg106.wf9c.0,14,4/4/3/3,12,dbmdz/german-gpt2,7.6127,6.2432,1.3695,127,
2670,"Trakl, Georg",Der Herbst des Einsamen,Sebastian im Traum,1915.0,False,"Kurt Wolff, Leipzig, 1915",Sebastian_im_Traum.wfhg.0.xml,tg107.wfr5.0,18,6,12,dbmdz/german-gpt2,7.0627,6.537,0.5257,124,
2671,"Trakl, Georg",Ruh und Schweigen,Sebastian im Traum,1915.0,False,"Kurt Wolff, Leipzig, 1915",Sebastian_im_Traum.wfhg.0.xml,tg109.wf73.0,12,3,12,dbmdz/german-gpt2,7.0322,6.141,0.8912,131,
2672,"Trakl, Georg",Anif,Sebastian im Traum,1915.0,False,"Kurt Wolff, Leipzig, 1915",Sebastian_im_Traum.wfhg.0.xml,tg110.wfkm.0,21,4/3/4/4/3/3,12,dbmdz/german-gpt2,6.5524,5.9601,0.5923,127,
2673,"Trakl, Georg",Geburt,Sebastian im Traum,1915.0,False,"Kurt Wolff, Leipzig, 1915",Sebastian_im_Traum.wfhg.0.xml,tg111.wfq7.0,15,3,12,dbmdz/german-gpt2,6.2457,5.9267,0.319,122,
2674,"Trakl, Georg",Untergang,Sebastian im Traum,1915.0,False,"Kurt Wolff, Leipzig, 1915",Sebastian_im_Traum.wfhg.0.xml,tg112.wfkx.0,9,3,9,dbmdz/german-gpt2,6.6608,5.8971,0.7637,78,
2675,"Trakl, Georg",An einen Frühverstorbenen,Sebastian im Traum,1915.0,False,"Kurt Wolff, Leipzig, 1915",Sebastian_im_Traum.wfhg.0.xml,tg113.wf97.0,24,5/5/4/4/3/3,12,dbmdz/german-gpt2,5.7702,5.8956,-0.1254,154,
2676,"Trakl, Georg",Geistliche Dämmerung,Sebastian im Traum,1915.0,False,"Kurt Wolff, Leipzig, 1915",Sebastian_im_Traum.wfhg.0.xml,tg114.wf9m.0,12,3,12,dbmdz/german-gpt2,6.6413,6.1339,0.5074,88,
2677,"Trakl, Georg",Abendländisches Lied,Sebastian im Traum,1915.0,False,"Kurt Wolff, Leipzig, 1915",Sebastian_im_Traum.wfhg.0.xml,tg115.wfhk.0,22,6/5/6/5,12,dbmdz/german-gpt2,6.7423,6.3082,0.4341,152,
2678,"Trakl, Georg",Verklärung,Sebastian im Traum,1915.0,False,"Kurt Wolff, Leipzig, 1915",Sebastian_im_Traum.wfhg.0.xml,tg116.wfpq.0,17,3/3/3/3/3/2,12,dbmdz/german-gpt2,5.8469,5.6759,0.171,98,
2679,"Trakl, Georg",Föhn,Sebastian im Traum,1915.0,False,"Kurt Wolff, Leipzig, 1915",Sebastian_im_Traum.wfhg.0.xml,tg117.wfm7.0,14,4/4/3/3,12,dbmdz/german-gpt2,6.6588,6.2551,0.4037,123,
2680,"Trakl, Georg",Der Wanderer,Sebastian im Traum,1915.0,False,"Kurt Wolff, Leipzig, 1915",Sebastian_im_Traum.wfhg.0.xml,tg118.wfk7.0,15,3/3/4/3/2,12,dbmdz/german-gpt2,6.7273,6.1671,0.5602,126,
2681,"Trakl, Georg",Karl Kraus,Sebastian im Traum,1915.0,False,"Kurt Wolff, Leipzig, 1915",Sebastian_im_Traum.wfhg.0.xml,tg119.wfjj.0,4,4,4,dbmdz/german-gpt2,7.025,6.3894,0.6356,44,
2682,"Trakl, Georg",An die Verstummten,Sebastian im Traum,1915.0,False,"Kurt Wolff, Leipzig, 1915",Sebastian_im_Traum.wfhg.0.xml,tg120.wf9z.0,11,5/4/2,11,dbmdz/german-gpt2,6.3399,5.9674,0.3725,148,
2683,"Trakl, Georg",Passion,Sebastian im Traum,1915.0,False,"Kurt Wolff, Leipzig, 1915",Sebastian_im_Traum.wfhg.0.xml,tg121.wfcj.0,29,11/9/9,12,dbmdz/german-gpt2,6.9096,6.2768,0.6327,95,
2684,"Trakl, Georg",Siebengesang des Todes,Sebastian im Traum,1915.0,False,"Kurt Wolff, Leipzig, 1915",Sebastian_im_Traum.wfhg.0.xml,tg122.wf88.0,27,5/4/4/3/3/4/4,12,dbmdz/german-gpt2,6.5386,5.9514,0.5872,137,
2685,"Trakl, Georg",In Venedig,Sebastian im Traum,1915.0,False,"Kurt Wolff, Leipzig, 1915",Sebastian_im_Traum.wfhg.0.xml,tg125.wf8b.0,15,5,12,dbmdz/german-gpt2,6.4868,5.9618,0.5251,89,
2686,"Trakl, Georg",Vorhölle,Sebastian im Traum,1915.0,False,"Kurt Wolff, Leipzig, 1915",Sebastian_im_Traum.wfhg.0.xml,tg126.wfkg.0,33,11,12,dbmdz/german-gpt2,6.8971,6.4444,0.4527,115,
2687,"Trakl, Georg",Die Sonne,Sebastian im Traum,1915.0,False,"Kurt Wolff, Leipzig, 1915",Sebastian_im_Traum.wfhg.0.xml,tg127.wfnz.0,12,3,12,dbmdz/german-gpt2,5.9803,5.6939,0.2864,108,
2688,"Trakl, Georg",Gesang einer gefangenen Amsel,Sebastian im Traum,1915.0,False,"Kurt Wolff, Leipzig, 1915",Sebastian_im_Traum.wfhg.0.xml,tg128.wfg3.0,9,9,9,dbmdz/german-gpt2,6.6341,6.0989,0.5352,90,
2689,"Trakl, Georg",Sommer,Sebastian im Traum,1915.0,False,"Kurt Wolff, Leipzig, 1915",Sebastian_im_Traum.wfhg.0.xml,tg129.wfcm.0,17,4/4/4/4/1,12,dbmdz/german-gpt2,6.0286,6.3287,-0.3001,74,
2690,"Trakl, Georg",Sommersneige,Sebastian im Traum,1915.0,False,"Kurt Wolff, Leipzig, 1915",Sebastian_im_Traum.wfhg.0.xml,tg130.wfd9.0,17,4/4/4/4/1,12,dbmdz/german-gpt2,6.9616,6.1427,0.8189,107,
2691,"Trakl, Georg",Jahr,Sebastian im Traum,1915.0,False,"Kurt Wolff, Leipzig, 1915",Sebastian_im_Traum.wfhg.0.xml,tg131.wfnh.0,12,12,12,dbmdz/german-gpt2,6.8949,6.3457,0.5492,166,
2692,"Trakl, Georg",Abendland,Sebastian im Traum,1915.0,False,"Kurt Wolff, Leipzig, 1915",Sebastian_im_Traum.wfhg.0.xml,tg133.wfj7.0,19,19,12,dbmdz/german-gpt2,7.2679,6.3431,0.9248,79,
2693,"Trakl, Georg",2. [So leise sind die grünen Wälder],Sebastian im Traum,1915.0,False,"Kurt Wolff, Leipzig, 1915",Sebastian_im_Traum.wfhg.0.xml,tg134.wfp6.0,14,14,12,dbmdz/german-gpt2,7.0259,6.7311,0.2948,89,
2694,"Trakl, Georg",3. [Ihr großen Städte],Sebastian im Traum,1915.0,False,"Kurt Wolff, Leipzig, 1915",Sebastian_im_Traum.wfhg.0.xml,tg135.wfc2.0,15,15,12,dbmdz/german-gpt2,6.863,5.9782,0.8848,70,
2695,"Trakl, Georg",Frühling der Seele,Sebastian im Traum,1915.0,False,"Kurt Wolff, Leipzig, 1915",Sebastian_im_Traum.wfhg.0.xml,tg136.wfc3.0,28,7/5/3/4/6/3,12,dbmdz/german-gpt2,6.3035,5.9252,0.3783,177,
2696,"Trakl, Georg",Im Dunkel,Sebastian im Traum,1915.0,False,"Kurt Wolff, Leipzig, 1915",Sebastian_im_Traum.wfhg.0.xml,tg137.wf84.0,11,3/4/4,11,dbmdz/german-gpt2,6.8632,6.0185,0.8448,103,
2697,"Trakl, Georg",Gesang des Abgeschiedenen,Sebastian im Traum,1915.0,False,"Kurt Wolff, Leipzig, 1915",Sebastian_im_Traum.wfhg.0.xml,tg138.wfmz.0,19,4/2/5/3/3/2,12,dbmdz/german-gpt2,6.1263,5.8058,0.3205,173,
2698,"Wedekind, Frank",Die Jahreszeiten,Die vier Jahreszeiten,1905.0,False,"Georg Müller, Munich, 1905",Gedichte.x381.0.xml,tg5.x37v.0,24,4,12,dbmdz/german-gpt2,5.6925,5.2183,0.4742,159,
2699,"Wedekind, Frank",Situation entstanden ist,Die vier Jahreszeiten,1905.0,False,"Georg Müller, Munich, 1905",Gedichte.x381.0.xml,tg8.x35b.0,42,42,12,dbmdz/german-gpt2,5.756,5.6926,0.0633,126,
2700,"Wedekind, Frank",Chor der Alten,Die vier Jahreszeiten,1905.0,False,"Georg Müller, Munich, 1905",Gedichte.x381.0.xml,tg9.x35w.0,56,56,12,dbmdz/german-gpt2,5.8002,5.8994,-0.0992,92,
2701,"Wedekind, Frank",Chor der Nymphen,Die vier Jahreszeiten,1905.0,False,"Georg Müller, Munich, 1905",Gedichte.x381.0.xml,tg11.x338.0,32,16,12,dbmdz/german-gpt2,5.8602,5.9451,-0.085,56,
2702,"Wedekind, Frank",Chor der Nixen,Die vier Jahreszeiten,1905.0,False,"Georg Müller, Munich, 1905",Gedichte.x381.0.xml,tg12.x35f.0,21,11/10,12,dbmdz/german-gpt2,5.8927,6.0997,-0.207,63,
2703,"Wedekind, Frank",Finale,Die vier Jahreszeiten,1905.0,False,"Georg Müller, Munich, 1905",Gedichte.x381.0.xml,tg14.x382.0,8,4,8,dbmdz/german-gpt2,5.3136,5.2993,0.0143,71,
2704,"Wedekind, Frank",An Madame de Warens,Die vier Jahreszeiten,1905.0,False,"Georg Müller, Munich, 1905",Gedichte.x381.0.xml,tg15.x378.0,36,12,12,dbmdz/german-gpt2,6.2774,6.1104,0.167,125,
2705,"Wedekind, Frank",Galathea,Die vier Jahreszeiten,1905.0,False,"Georg Müller, Munich, 1905",Gedichte.x381.0.xml,tg16.x3ck.0,20,4,12,dbmdz/german-gpt2,3.6053,4.1037,-0.4984,98,
2706,"Wedekind, Frank",Debutant,Die vier Jahreszeiten,1905.0,False,"Georg Müller, Munich, 1905",Gedichte.x381.0.xml,tg17.x38z.0,36,4,12,dbmdz/german-gpt2,5.9044,5.7174,0.187,134,
2707,"Wedekind, Frank",Madame de Warens,Die vier Jahreszeiten,1905.0,False,"Georg Müller, Munich, 1905",Gedichte.x381.0.xml,tg18.x37g.0,6,6,6,dbmdz/german-gpt2,5.9241,5.6555,0.2686,34,
2708,"Wedekind, Frank",Das Wüstenschiff,Die vier Jahreszeiten,1905.0,False,"Georg Müller, Munich, 1905",Gedichte.x381.0.xml,tg19.x368.0,22,22,12,dbmdz/german-gpt2,5.3787,5.3206,0.0581,92,
2709,"Wedekind, Frank",Gebet eines Kindes,Die vier Jahreszeiten,1905.0,False,"Georg Müller, Munich, 1905",Gedichte.x381.0.xml,tg20.x34x.0,14,4/4/3/3,12,dbmdz/german-gpt2,6.0713,6.1981,-0.1268,111,
2710,"Wedekind, Frank",Pennal,Die vier Jahreszeiten,1905.0,False,"Georg Müller, Munich, 1905",Gedichte.x381.0.xml,tg21.x399.0,24,8,12,dbmdz/german-gpt2,5.1128,5.2691,-0.1563,122,
2711,"Wedekind, Frank",In usum Delphini,Die vier Jahreszeiten,1905.0,False,"Georg Müller, Munich, 1905",Gedichte.x381.0.xml,tg22.x3gt.0,12,4,12,dbmdz/german-gpt2,7.453,5.8406,1.6124,91,
2712,"Wedekind, Frank",Liebesantrag,Die vier Jahreszeiten,1905.0,False,"Georg Müller, Munich, 1905",Gedichte.x381.0.xml,tg23.x3j6.0,12,4,12,dbmdz/german-gpt2,5.4865,5.1137,0.3729,109,
2713,"Wedekind, Frank",Ilse,Die vier Jahreszeiten,1905.0,False,"Georg Müller, Munich, 1905",Gedichte.x381.0.xml,tg24.x31w.0,12,4,12,dbmdz/german-gpt2,5.3313,5.3101,0.0212,108,
2714,"Wedekind, Frank",Wegweiser,Die vier Jahreszeiten,1905.0,False,"Georg Müller, Munich, 1905",Gedichte.x381.0.xml,tg25.x3hq.0,14,4/4/3/3,12,dbmdz/german-gpt2,6.3868,6.0586,0.3281,126,
2715,"Wedekind, Frank",Wendla,Die vier Jahreszeiten,1905.0,False,"Georg Müller, Munich, 1905",Gedichte.x381.0.xml,tg26.x379.0,16,4,12,dbmdz/german-gpt2,6.3122,6.0581,0.2541,92,
2716,"Wedekind, Frank",Francisca,Die vier Jahreszeiten,1905.0,False,"Georg Müller, Munich, 1905",Gedichte.x381.0.xml,tg27.x3f3.0,24,6,12,dbmdz/german-gpt2,6.355,6.4002,-0.0452,113,
2717,"Wedekind, Frank",Frühling,Die vier Jahreszeiten,1905.0,False,"Georg Müller, Munich, 1905",Gedichte.x381.0.xml,tg28.x34s.0,12,4,12,dbmdz/german-gpt2,5.6376,5.6944,-0.0568,97,
2718,"Wedekind, Frank",An einen Jüngling,Die vier Jahreszeiten,1905.0,False,"Georg Müller, Munich, 1905",Gedichte.x381.0.xml,tg29.x3gx.0,12,4,12,dbmdz/german-gpt2,5.8443,5.4514,0.3929,115,
2719,"Wedekind, Frank",Idyll,Die vier Jahreszeiten,1905.0,False,"Georg Müller, Munich, 1905",Gedichte.x381.0.xml,tg30.x322.0,18,6,12,dbmdz/german-gpt2,6.0482,5.4969,0.5513,109,
2720,"Wedekind, Frank",Weltweisheit,Die vier Jahreszeiten,1905.0,False,"Georg Müller, Munich, 1905",Gedichte.x381.0.xml,tg31.x3fc.0,56,4,12,dbmdz/german-gpt2,5.5702,5.5405,0.0297,116,
